source,quote
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can finish an ""all you can eat"" buffet."
https://api.chucknorris.io/jokes/search?query=all,Metallica's James Hetfield calls himself a table. Chuck Norris just calls himself a winner.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris once decided to sell his saliva as an areosol spray. He called it ""WD-40"""
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is the landlord of the Hall of Justice.
https://api.chucknorris.io/jokes/search?query=all,When there's something bad in your neighborhood... Who you gonna call? CHUCK NORRIS!
https://api.chucknorris.io/jokes/search?query=all,Some people check their horoscope. Chuck Norris consults his Norriscope. It's usually a set of co-ordinates and the words 'KILL' or 'SEX'.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris didn't actually invent time travel. His future self taught him how.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris' life is basically a gritty reboot of the concept of grittiness.
https://api.chucknorris.io/jokes/search?query=all,Little known fact: the Washington Monument was originally called the Chuck Norris Erection.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris can kill you with a headshot using a shotgun from across the map on call of duty.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris was orginally casted as the main character for salt but then they changed it to Angelia Jolie, look at her face now."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris has seen it all, and done it all, so many times that he has long ago lost count."
https://api.chucknorris.io/jokes/search?query=all,Little known fact: Chuck Norris actually discovered the theory of relativity tattooed on his ass after a weekend in Vegas.
https://api.chucknorris.io/jokes/search?query=all,"The problem of illegal immigration can be dramatically curtailed, if we put Chuck Norris at the border."
https://api.chucknorris.io/jokes/search?query=all,SpongeBob SquarePants once called Chuck Norris a Crabby Patty sissy boy. An angy Chuck Norris then roundhouse kicked SpongeBob in the ass so hard that he had to legally change his name to SpongeBob NoRectumPants.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris once rocked so hard in an AC/DC concert that it was felt even in 1906. They called it the great San Francisco earthquake.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris once got aids. He sent them on an espionage mission to Phuket, Thailand, and they all got AIDS."
https://api.chucknorris.io/jokes/search?query=all,Scientists have discovered the most stable method of measuring time. They call it Chuck Norris's&#65279; heartbeat.
https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris plays football, he uses his foot and your balls."
https://api.chucknorris.io/jokes/search?query=all,in 1974 Chuck Norris was charged with killing 15 students during a school shooting...with a spitball
https://api.chucknorris.io/jokes/search?query=all,"When the Lone Ranger & Tonto challenged Chuck Norris to a game of 8 ball, Chuck Norris racked thier balls."
https://api.chucknorris.io/jokes/search?query=all,Anthrax is reverse-engineered from Chuck Norris' white blood cells and was originally called Chuckthrax.
https://api.chucknorris.io/jokes/search?query=all,"Throughout the '80s and '90s, Chuck Norris scorched a pretty wide canyon in the lush and ample landscape of Southern California pussy. Basically, if you know a woman who was between the ages of 16 and 80 and living within a 30-mile radius of L.A. between 1981 and 1999, it's a mathematical certainty she tried to fuck Chuck Norris at least once."
https://api.chucknorris.io/jokes/search?query=all,If all the army's in world were to wage war on Chuck Norris he would just cough and they would be dead
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris created the Chinese basketball player, Yao Ming by means of torture stretching a sumo wrestler on ""the rack""."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris once ordered a Big Mac at a Catholic confession booth, and he fucking well got it. He then reversed his Hummer back through the hole in the wall."
https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris was 5, he went to the Mall to see Santa. Santa asked ""what would you like little boy, a train set? A bike? Chuck replied ""no Santa, I want a rocket launcher""."
https://api.chucknorris.io/jokes/search?query=all,Errol Flynn once tried to grow a Chuck Norris beard. Which of course is why he died such a brutally violent death.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris was at a bar when a drunken guy called him a pussy. Chuck punched him so hard his kidneys shut down.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris keeps a small collapsable guillotine in the trunk of his Hummer.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris owns a chain of Starchucks along the Pacific north-west, for all your coffee, alcohol and firearms needs."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris completed the Tough Guy Challenge by doing nothing.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris can literally order Flied Lice at a Chinese takeout.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris finished every Call of Duty games in less than 15 minutes..........without shooting a single bullet.
https://api.chucknorris.io/jokes/search?query=all,"When playing Blackjack, Chuck Norris wears a 50-gallon cowboy hat, huge bug-eye wraparound shades and a black velvet leisure suit covered in diamond studs. He keeps a loaded Uzi on the table while he plays."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can lick the live end of a 50,000 watt cable and call it ice-cream."
https://api.chucknorris.io/jokes/search?query=all,Q: How much wood could a woodchuck chuck if a woodchuck could Chuck Norris? A: All of it...
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris once took a dump on Wall Street. The turd he left is now known as the Bronze Bull.
https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris action figures first came out they had a recall, because they were beating the shit out of little kids."
https://api.chucknorris.io/jokes/search?query=all,"The most difficult thing about making the Total Gym commercials was keeping Christie Brinkley from tearing off her clothes and begging Chuck Norris, ""Take me, Chuck Norris, you magnificient bearded stallion!"""
https://api.chucknorris.io/jokes/search?query=all,"If Chuck Norris imagines roundhouse kicking someone, that roundhouse kick actually hurts someone. Try not to imagine him imagining that."
https://api.chucknorris.io/jokes/search?query=all,The Beatles are on itunes because Chuck Norris finally bought a Mac.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris can kill more people before 9 A.M. than most armies can kill all day.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can break your neck with his tongue, tear your heart out with his eyelashes and kick you in the dick with enough force to leave a mushroom-shaped hole in the brick wall behind you."
https://api.chucknorris.io/jokes/search?query=all,"In 1978, a suicidal man,convinced that insulting Chuck Norris would result in instant death, walked right up to him and called him 'Shmuck Novice' to his face. You don't wanna know what is still happening to him."
https://api.chucknorris.io/jokes/search?query=all,"The goverment called Chuck Norris to ask him to destroy an asteroid the size of Texas.Chuck Norris then rode on top of a rocket with nothing but a fork and a cherrybomb.Needless to say, the asteroid lost."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris once found the mammary glands on an alligator.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris was recently on Oprah, and while dicussing his sexual conquests of Katie Holmes behind Tom Cruise's back, he got overexcited on jumped all over the audience."
https://api.chucknorris.io/jokes/search?query=all,Tom Brady can throw a football 60 yards. Chuck Norris can throw Tom Brady five times farther.
https://api.chucknorris.io/jokes/search?query=all,"Once while on an Amazon River piranha fishing trip in remote Brazil, Chuck Norris happened upon a native village of cannibals. They are all now vegan and homeless."
https://api.chucknorris.io/jokes/search?query=all,All people say that the future is robots and futuristic buildings and technology. The real future is Chuck Norris as the ruler of the world. And ruler of roundhouse kicks and karate.
https://api.chucknorris.io/jokes/search?query=all,"The reason the last Ice Age ended was because Chuck Norris had gotten bored with all the snow and ice, and yawned, melting all the glaciers."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris doesn't call a doctor for erections that last for over 4 hours. But the sluts he bangs need to.
https://api.chucknorris.io/jokes/search?query=all,"If you have read Harry Potter, you know about the unbeatable Elder Wand. It is actually Chuck Norris' used tooth stick."
